Time,VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 1:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 2:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 3:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 4:DesPer 1:Des Tot Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Heat Cap [W],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Sens Cool Cap [W],VAV WITH PFP BOXES AND REHEAT 5:DesPer 1:Des Tot Cool Cap [W]
18:06:00,6.722861E-01,0.000000E+00,2.200107E+00,4.239754E+04,7.649109E+04,1.233464E+00,0.000000E+00,1.763868E+00,3.399092E+04,6.132437E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.192754E+04,2.151894E+04,1.220446E-01,0.000000E+00,2.905218E-01,5.598552E+03,1.010057E+04,4.010298E-01,0.000000E+00,2.406994E+00,4.638440E+04,8.368393E+04,3.975013E-01,0.000000E+00,2.217602E+00,4.273468E+04,7.709934E+04
18:09:00,6.722861E-01,0.000000E+00,2.184454E+00,4.193950E+04,7.578633E+04,1.233464E+00,0.000000E+00,1.757711E+00,3.374644E+04,6.098114E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.188322E+04,2.147345E+04,1.220446E-01,0.000000E+00,2.909390E-01,5.585762E+03,1.009369E+04,4.010298E-01,0.000000E+00,2.394828E+00,4.597850E+04,8.308496E+04,3.975013E-01,0.000000E+00,2.203674E+00,4.230852E+04,7.645315E+04
18:12:00,6.722861E-01,0.000000E+00,2.168159E+00,4.147143E+04,7.506162E+04,1.233464E+00,0.000000E+00,1.750512E+00,3.348289E+04,6.060269E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.183891E+04,2.142794E+04,1.220446E-01,0.000000E+00,2.913148E-01,5.572119E+03,1.008531E+04,4.010298E-01,0.000000E+00,2.381324E+00,4.554873E+04,8.244137E+04,3.975013E-01,0.000000E+00,2.189102E+00,4.187201E+04,7.578666E+04
18:15:00,6.722861E-01,0.000000E+00,2.151210E+00,4.099322E+04,7.431674E+04,1.233464E+00,0.000000E+00,1.742243E+00,3.319999E+04,6.018837E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.179459E+04,2.138245E+04,1.220446E-01,0.000000E+00,2.916482E-01,5.557616E+03,1.007542E+04,4.010298E-01,0.000000E+00,2.366452E+00,4.509485E+04,8.175258E+04,3.975013E-01,0.000000E+00,2.173875E+00,4.142513E+04,7.509973E+04
18:18:00,6.722861E-01,0.000000E+00,2.133598E+00,4.050484E+04,7.355143E+04,1.233464E+00,0.000000E+00,1.732880E+00,3.289750E+04,5.973750E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.175028E+04,2.133695E+04,1.220446E-01,0.000000E+00,2.919384E-01,5.542243E+03,1.006398E+04,4.010298E-01,0.000000E+00,2.350188E+00,4.461666E+04,8.101795E+04,3.975013E-01,0.000000E+00,2.157985E+00,4.096782E+04,7.439214E+04
18:21:00,6.722861E-01,0.000000E+00,2.115313E+00,4.000627E+04,7.276563E+04,1.233464E+00,0.000000E+00,1.722398E+00,3.257519E+04,5.924956E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.170596E+04,2.129146E+04,1.220446E-01,0.000000E+00,2.921843E-01,5.525993E+03,1.005098E+04,4.010298E-01,0.000000E+00,2.332510E+00,4.411406E+04,8.023710E+04,3.975013E-01,0.000000E+00,2.141425E+00,4.050012E+04,7.366387E+04
18:24:00,6.722861E-01,0.000000E+00,2.096349E+00,3.949753E+04,7.195917E+04,1.233464E+00,0.000000E+00,1.710775E+00,3.223287E+04,5.872395E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.166165E+04,2.124595E+04,1.220446E-01,0.000000E+00,2.923852E-01,5.508858E+03,1.003640E+04,4.010298E-01,0.000000E+00,2.313398E+00,4.358696E+04,7.940957E+04,3.975013E-01,0.000000E+00,2.124189E+00,4.002206E+04,7.291479E+04
18:27:00,6.722861E-01,0.000000E+00,2.076721E+00,3.897903E+04,7.113279E+04,1.233464E+00,0.000000E+00,1.698016E+00,3.187092E+04,5.816121E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.161734E+04,2.120046E+04,1.220446E-01,0.000000E+00,2.925401E-01,5.490832E+03,1.002021E+04,4.010298E-01,0.000000E+00,2.292873E+00,4.303609E+04,7.853651E+04,3.975013E-01,0.000000E+00,2.106293E+00,3.953406E+04,7.214567E+04
18:30:00,6.722861E-01,0.000000E+00,2.056413E+00,3.845062E+04,7.028599E+04,1.233464E+00,0.000000E+00,1.684088E+00,3.148891E+04,5.756031E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.157302E+04,2.115496E+04,1.220446E-01,0.000000E+00,2.926480E-01,5.471905E+03,1.000240E+04,4.010298E-01,0.000000E+00,2.270896E+00,4.246099E+04,7.761678E+04,3.975013E-01,0.000000E+00,2.087721E+00,3.903602E+04,7.135608E+04
18:33:00,6.722861E-01,0.000000E+00,2.035416E+00,3.791229E+04,6.941874E+04,1.233464E+00,0.000000E+00,1.668965E+00,3.108665E+04,5.692076E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.152871E+04,2.110947E+04,1.220446E-01,0.000000E+00,2.927080E-01,5.452070E+03,9.982932E+03,4.010298E-01,0.000000E+00,2.247449E+00,4.186168E+04,7.665020E+04,3.975013E-01,0.000000E+00,2.068471E+00,3.852798E+04,7.054608E+04
18:36:00,6.722861E-01,0.000000E+00,2.012935E+00,3.734943E+04,6.850406E+04,1.233464E+00,0.000000E+00,1.651365E+00,3.064061E+04,5.619914E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.148439E+04,2.106398E+04,1.220446E-01,0.000000E+00,2.927189E-01,5.431315E+03,9.961789E+03,4.010298E-01,0.000000E+00,2.220810E+00,4.120650E+04,7.557846E+04,3.975013E-01,0.000000E+00,2.047769E+00,3.799578E+04,6.968955E+04
18:39:00,6.722861E-01,0.000000E+00,1.989473E+00,3.677167E+04,6.755936E+04,1.233464E+00,0.000000E+00,1.632115E+00,3.016657E+04,5.542402E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.144008E+04,2.101847E+04,1.220446E-01,0.000000E+00,2.926793E-01,5.409625E+03,9.938924E+03,4.010298E-01,0.000000E+00,2.192148E+00,4.051773E+04,7.444187E+04,3.975013E-01,0.000000E+00,2.026131E+00,3.744923E+04,6.880421E+04
18:42:00,6.722861E-01,0.000000E+00,1.965200E+00,3.618232E+04,6.659062E+04,1.233464E+00,0.000000E+00,1.611437E+00,2.966900E+04,5.460340E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.139576E+04,2.097298E+04,1.220446E-01,0.000000E+00,2.925880E-01,5.386990E+03,9.914318E+03,4.010298E-01,0.000000E+00,2.161771E+00,3.980148E+04,7.325141E+04,3.975013E-01,0.000000E+00,2.003700E+00,3.689116E+04,6.789520E+04
18:45:00,6.722861E-01,0.000000E+00,1.940166E+00,3.558250E+04,6.559974E+04,1.233464E+00,0.000000E+00,1.589387E+00,2.914924E+04,5.373940E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.135145E+04,2.092748E+04,1.220446E-01,0.000000E+00,2.924433E-01,5.363388E+03,9.887916E+03,4.010298E-01,0.000000E+00,2.129762E+00,3.905968E+04,7.201024E+04,3.975013E-01,0.000000E+00,1.980527E+00,3.632272E+04,6.696440E+04
18:48:00,6.722861E-01,0.000000E+00,1.914405E+00,3.497297E+04,6.458799E+04,1.233464E+00,0.000000E+00,1.565998E+00,2.860816E+04,5.283347E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.130714E+04,2.088199E+04,1.220446E-01,0.000000E+00,2.922437E-01,5.338805E+03,9.859689E+03,4.010298E-01,0.000000E+00,2.096177E+00,3.829365E+04,7.072060E+04,3.975013E-01,0.000000E+00,1.956645E+00,3.574463E+04,6.601309E+04
18:51:00,6.722861E-01,0.000000E+00,1.887928E+00,3.435413E+04,6.355594E+04,1.233464E+00,0.000000E+00,1.541289E+00,2.804643E+04,5.188655E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.126282E+04,2.083648E+04,1.220446E-01,0.000000E+00,2.919876E-01,5.313220E+03,9.829582E+03,4.010298E-01,0.000000E+00,2.061055E+00,3.750446E+04,6.938413E+04,3.975013E-01,0.000000E+00,1.932075E+00,3.515746E+04,6.504212E+04
18:54:00,6.722861E-01,0.000000E+00,1.860757E+00,3.372647E+04,6.250446E+04,1.233464E+00,0.000000E+00,1.515281E+00,2.746468E+04,5.089964E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.121851E+04,2.079099E+04,1.220446E-01,0.000000E+00,2.916732E-01,5.286617E+03,9.797561E+03,4.010298E-01,0.000000E+00,2.024434E+00,3.669315E+04,6.800253E+04,3.975013E-01,0.000000E+00,1.906838E+00,3.456171E+04,6.405238E+04
18:57:00,6.722861E-01,0.000000E+00,1.832908E+00,3.309047E+04,6.143424E+04,1.233464E+00,0.000000E+00,1.487996E+00,2.686360E+04,4.987371E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.117419E+04,2.074549E+04,1.220446E-01,0.000000E+00,2.912991E-01,5.258980E+03,9.763579E+03,4.010298E-01,0.000000E+00,1.986358E+00,3.586079E+04,6.657748E+04,3.975013E-01,0.000000E+00,1.880954E+00,3.395789E+04,6.304465E+04
19:00:00,6.722861E-01,0.000000E+00,1.804400E+00,3.244662E+04,6.034612E+04,1.233464E+00,0.000000E+00,1.459460E+00,2.624393E+04,4.880998E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.112988E+04,2.070000E+04,1.220446E-01,0.000000E+00,2.908637E-01,5.230295E+03,9.727607E+03,4.010298E-01,0.000000E+00,1.946873E+00,3.500857E+04,6.511098E+04,3.975013E-01,0.000000E+00,1.854446E+00,3.334654E+04,6.201983E+04
19:03:00,6.722861E-01,0.000000E+00,1.777074E+00,3.186194E+04,5.933644E+04,1.233464E+00,0.000000E+00,1.430410E+00,2.564646E+04,4.776135E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.109738E+04,2.066663E+04,1.220446E-01,0.000000E+00,2.907840E-01,5.213594E+03,9.709267E+03,4.010298E-01,0.000000E+00,1.906080E+00,3.417495E+04,6.364396E+04,3.975013E-01,0.000000E+00,1.827477E+00,3.276563E+04,6.101939E+04
19:06:00,6.722861E-01,0.000000E+00,1.749227E+00,3.127081E+04,5.831233E+04,1.233464E+00,0.000000E+00,1.400225E+00,2.503173E+04,4.667799E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.106488E+04,2.063327E+04,1.220446E-01,0.000000E+00,2.906394E-01,5.195742E+03,9.688773E+03,4.010298E-01,0.000000E+00,1.864047E+00,3.332345E+04,6.213999E+04,3.975013E-01,0.000000E+00,1.800078E+00,3.217988E+04,6.000752E+04
19:09:00,6.722861E-01,0.000000E+00,1.720899E+00,3.067405E+04,5.727522E+04,1.233464E+00,0.000000E+00,1.368960E+00,2.440093E+04,4.556193E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.103239E+04,2.059990E+04,1.220446E-01,0.000000E+00,2.904299E-01,5.176748E+03,9.666132E+03,4.010298E-01,0.000000E+00,1.820856E+00,3.245572E+04,6.060200E+04,3.975013E-01,0.000000E+00,1.772285E+00,3.158997E+04,5.898545E+04
19:12:00,6.722861E-01,0.000000E+00,1.691591E+00,3.006284E+04,5.620861E+04,1.233464E+00,0.000000E+00,1.335740E+00,2.373867E+04,4.438429E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.099989E+04,2.056654E+04,1.220446E-01,0.000000E+00,2.901538E-01,5.156593E+03,9.641304E+03,4.010298E-01,0.000000E+00,1.775460E+00,3.155335E+04,5.899543E+04,3.975013E-01,0.000000E+00,1.743637E+00,3.098780E+04,5.793802E+04
19:15:00,6.722861E-01,0.000000E+00,1.661691E+00,2.944420E+04,5.512550E+04,1.233464E+00,0.000000E+00,1.301316E+00,2.305858E+04,4.317032E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.096739E+04,2.053318E+04,1.220446E-01,0.000000E+00,2.898100E-01,5.135267E+03,9.614259E+03,4.010298E-01,0.000000E+00,1.728809E+00,3.063351E+04,5.735213E+04,3.975013E-01,0.000000E+00,1.714504E+00,3.038002E+04,5.687755E+04
19:18:00,6.722861E-01,0.000000E+00,1.631278E+00,2.881966E+04,5.402864E+04,1.233464E+00,0.000000E+00,1.265797E+00,2.236273E+04,4.192374E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.093490E+04,2.049981E+04,1.220446E-01,0.000000E+00,2.893972E-01,5.112757E+03,9.584960E+03,4.010298E-01,0.000000E+00,1.681044E+00,2.969887E+04,5.567691E+04,3.975013E-01,0.000000E+00,1.684951E+00,2.976791E+04,5.580632E+04
19:21:00,6.722861E-01,0.000000E+00,1.600399E+00,2.819010E+04,5.291965E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.172675E+04,4.078637E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.090240E+04,2.046644E+04,1.220446E-01,0.000000E+00,2.889141E-01,5.089053E+03,9.553386E+03,4.010298E-01,0.000000E+00,1.632240E+00,2.875096E+04,5.397252E+04,3.975013E-01,0.000000E+00,1.655051E+00,2.915275E+04,5.472678E+04
19:24:00,6.722861E-01,0.000000E+00,1.569132E+00,2.755695E+04,5.180116E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.166199E+04,4.071989E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.086990E+04,2.043308E+04,1.220446E-01,0.000000E+00,2.883595E-01,5.064144E+03,9.519504E+03,4.010298E-01,0.000000E+00,1.582567E+00,2.779290E+04,5.224469E+04,3.975013E-01,0.000000E+00,1.624882E+00,2.853605E+04,5.364165E+04
19:27:00,6.722861E-01,0.000000E+00,1.537553E+00,2.692164E+04,5.067578E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.159722E+04,4.065340E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.083740E+04,2.039972E+04,1.220446E-01,0.000000E+00,2.877321E-01,5.038020E+03,9.483285E+03,4.010298E-01,0.000000E+00,1.532200E+00,2.682791E+04,5.049936E+04,3.975013E-01,0.000000E+00,1.594509E+00,2.791892E+04,5.255301E+04
19:30:00,6.722861E-01,0.000000E+00,1.505556E+00,2.628235E+04,4.954004E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.153246E+04,4.058690E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.080491E+04,2.036635E+04,1.220446E-01,0.000000E+00,2.870309E-01,5.010672E+03,9.444699E+03,4.010298E-01,0.000000E+00,1.480945E+00,2.585272E+04,4.873023E+04,3.975013E-01,0.000000E+00,1.563848E+00,2.729995E+04,5.145814E+04
19:33:00,6.722861E-01,0.000000E+00,1.473453E+00,2.564457E+04,4.840428E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.146770E+04,4.052041E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.077241E+04,2.033299E+04,1.220446E-01,0.000000E+00,2.862548E-01,4.982094E+03,9.403732E+03,4.010298E-01,0.000000E+00,1.429456E+00,2.487883E+04,4.695895E+04,3.975013E-01,0.000000E+00,1.533151E+00,2.668358E+04,5.036541E+04
19:36:00,6.722861E-01,0.000000E+00,1.442234E+00,2.502550E+04,4.730096E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.140294E+04,4.045393E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.073991E+04,2.029963E+04,1.220446E-01,0.000000E+00,2.854030E-01,4.952284E+03,9.360365E+03,4.010298E-01,0.000000E+00,1.379856E+00,2.394313E+04,4.525517E+04,3.975013E-01,0.000000E+00,1.503356E+00,2.608608E+04,4.930558E+04
19:39:00,6.722861E-01,0.000000E+00,1.411524E+00,2.441851E+04,4.621768E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.133818E+04,4.038745E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.070742E+04,2.026626E+04,1.220446E-01,0.000000E+00,2.844750E-01,4.921245E+03,9.314596E+03,4.010298E-01,0.000000E+00,1.331258E+00,2.302996E+04,4.358954E+04,3.975013E-01,0.000000E+00,1.474064E+00,2.550042E+04,4.826544E+04
19:42:00,6.722861E-01,0.000000E+00,1.381092E+00,2.381954E+04,4.514678E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.127342E+04,4.032094E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.067492E+04,2.023289E+04,1.220446E-01,0.000000E+00,2.834707E-01,4.888988E+03,9.266429E+03,4.010298E-01,0.000000E+00,1.283577E+00,2.213771E+04,4.195908E+04,3.975013E-01,0.000000E+00,1.445140E+00,2.492416E+04,4.724045E+04
19:45:00,6.722861E-01,0.000000E+00,1.351261E+00,2.323411E+04,4.409881E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.120866E+04,4.025446E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.064242E+04,2.019953E+04,1.220446E-01,0.000000E+00,2.823907E-01,4.855534E+03,9.215902E+03,4.010298E-01,0.000000E+00,1.237133E+00,2.127175E+04,4.037421E+04,3.975013E-01,0.000000E+00,1.416795E+00,2.436091E+04,4.623751E+04
19:48:00,6.722861E-01,0.000000E+00,1.322180E+00,2.266466E+04,4.307847E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.114389E+04,4.018797E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.060992E+04,2.016617E+04,1.220446E-01,0.000000E+00,2.812357E-01,4.820909E+03,9.163051E+03,4.010298E-01,0.000000E+00,1.192096E+00,2.043477E+04,3.884016E+04,3.975013E-01,0.000000E+00,1.389136E+00,2.381240E+04,4.525997E+04
19:51:00,6.722861E-01,0.000000E+00,1.293929E+00,2.211244E+04,4.208825E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.107913E+04,4.012149E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.057743E+04,2.013281E+04,1.220446E-01,0.000000E+00,2.800072E-01,4.785149E+03,9.107933E+03,4.010298E-01,0.000000E+00,1.148580E+00,1.962852E+04,3.736044E+04,3.975013E-01,0.000000E+00,1.362227E+00,2.327962E+04,4.430983E+04
19:54:00,6.722861E-01,0.000000E+00,1.266566E+00,2.157832E+04,4.112992E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.101437E+04,4.005498E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.054493E+04,2.009944E+04,1.220446E-01,0.000000E+00,2.787071E-01,4.748298E+03,9.050616E+03,4.010298E-01,0.000000E+00,1.106682E+00,1.885440E+04,3.593792E+04,3.975013E-01,0.000000E+00,1.336119E+00,2.276330E+04,4.338858E+04
19:57:00,6.722861E-01,0.000000E+00,1.240138E+00,2.106296E+04,4.020486E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.094961E+04,3.998850E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.051243E+04,2.006608E+04,1.220446E-01,0.000000E+00,2.773377E-01,4.710407E+03,8.991198E+03,4.010298E-01,0.000000E+00,1.066483E+00,1.811355E+04,3.457505E+04,3.975013E-01,0.000000E+00,1.310853E+00,2.226402E+04,4.249743E+04
20:00:00,6.722861E-01,0.000000E+00,1.214682E+00,2.056684E+04,3.931414E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.088485E+04,3.992201E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.047994E+04,2.003271E+04,1.220446E-01,0.000000E+00,2.759018E-01,4.671532E+03,8.929774E+03,4.010298E-01,0.000000E+00,1.028053E+00,1.740686E+04,3.327374E+04,3.975013E-01,0.000000E+00,1.286462E+00,2.178220E+04,4.163733E+04
20:03:00,6.722861E-01,0.000000E+00,1.190210E+00,2.010135E+04,3.846956E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.083186E+04,3.986761E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.045335E+04,2.000541E+04,1.220446E-01,0.000000E+00,2.744024E-01,4.634358E+03,8.869144E+03,4.010298E-01,0.000000E+00,9.914355E-01,1.674426E+04,3.204485E+04,3.975013E-01,0.000000E+00,1.262940E+00,2.132968E+04,4.082033E+04
20:06:00,6.722861E-01,0.000000E+00,1.166743E+00,1.965489E+04,3.765962E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.077887E+04,3.981322E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.042676E+04,1.997812E+04,1.220446E-01,0.000000E+00,2.728432E-01,4.596304E+03,8.806717E+03,4.010298E-01,0.000000E+00,9.566701E-01,1.611602E+04,3.087899E+04,3.975013E-01,0.000000E+00,1.240309E+00,2.089419E+04,4.003416E+04
20:09:00,6.722861E-01,0.000000E+00,1.144297E+00,1.922762E+04,3.688466E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.072589E+04,3.975881E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.040017E+04,1.995082E+04,1.220446E-01,0.000000E+00,2.712279E-01,4.557441E+03,8.742613E+03,4.010298E-01,0.000000E+00,9.237798E-01,1.552227E+04,2.977662E+04,3.975013E-01,0.000000E+00,1.218582E+00,2.047583E+04,3.927912E+04
20:12:00,6.722861E-01,0.000000E+00,1.123418E+00,1.882852E+04,3.616209E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.067290E+04,3.970440E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.037358E+04,1.992352E+04,1.220446E-01,0.000000E+00,2.695605E-01,4.517844E+03,8.676979E+03,4.010298E-01,0.000000E+00,8.939143E-01,1.498204E+04,2.877452E+04,3.975013E-01,0.000000E+00,1.198266E+00,2.008298E+04,3.857139E+04
20:15:00,6.722861E-01,0.000000E+00,1.103764E+00,1.845171E+04,3.548079E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.061991E+04,3.965001E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.034699E+04,1.989622E+04,1.220446E-01,0.000000E+00,2.678456E-01,4.477595E+03,8.609965E+03,4.010298E-01,0.000000E+00,8.662244E-01,1.448074E+04,2.784501E+04,3.975013E-01,0.000000E+00,1.179036E+00,1.971003E+04,3.790041E+04
20:18:00,6.722861E-01,0.000000E+00,1.085302E+00,1.809645E+04,3.483943E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.056693E+04,3.959561E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.032040E+04,1.986892E+04,1.220446E-01,0.000000E+00,2.660878E-01,4.436780E+03,8.541723E+03,4.010298E-01,0.000000E+00,8.406704E-01,1.401744E+04,2.698648E+04,3.975013E-01,0.000000E+00,1.160870E+00,1.935649E+04,3.726527E+04
20:21:00,6.722861E-01,0.000000E+00,1.068029E+00,1.776257E+04,3.423786E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.051394E+04,3.954120E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.029382E+04,1.984162E+04,1.220446E-01,0.000000E+00,2.642921E-01,4.395485E+03,8.472422E+03,4.010298E-01,0.000000E+00,8.172739E-01,1.359222E+04,2.619938E+04,3.975013E-01,0.000000E+00,1.143742E+00,1.902175E+04,3.666497E+04
20:24:00,6.722861E-01,0.000000E+00,1.051914E+00,1.744936E+04,3.367485E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.046095E+04,3.948682E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.026723E+04,1.981433E+04,1.220446E-01,0.000000E+00,2.624637E-01,4.353802E+03,8.402238E+03,4.010298E-01,0.000000E+00,7.959616E-01,1.320357E+04,2.548108E+04,3.975013E-01,0.000000E+00,1.127611E+00,1.870504E+04,3.609815E+04
20:27:00,6.722861E-01,0.000000E+00,1.036898E+00,1.715574E+04,3.314843E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.040797E+04,3.943241E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.024064E+04,1.978703E+04,1.220446E-01,0.000000E+00,2.606080E-01,4.311824E+03,8.331334E+03,4.010298E-01,0.000000E+00,7.766124E-01,1.284924E+04,2.482739E+04,3.975013E-01,0.000000E+00,1.112437E+00,1.840554E+04,3.556331E+04
20:30:00,6.722861E-01,0.000000E+00,1.023143E+00,1.688421E+04,3.266357E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.035498E+04,3.937800E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.021405E+04,1.975973E+04,1.220446E-01,0.000000E+00,2.587303E-01,4.269643E+03,8.259895E+03,4.010298E-01,0.000000E+00,7.595375E-01,1.253411E+04,2.424803E+04,3.975013E-01,0.000000E+00,1.098353E+00,1.812535E+04,3.506463E+04
20:33:00,6.722861E-01,0.000000E+00,1.010383E+00,1.663023E+04,3.221164E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.030199E+04,3.932361E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.018746E+04,1.973244E+04,1.220446E-01,0.000000E+00,2.568363E-01,4.227353E+03,8.188103E+03,4.010298E-01,0.000000E+00,7.441778E-01,1.224867E+04,2.372486E+04,3.975013E-01,0.000000E+00,1.085151E+00,1.786086E+04,3.459530E+04
20:36:00,6.722861E-01,0.000000E+00,9.984592E-01,1.639108E+04,3.178747E+04,1.233464E+00,0.000000E+00,1.233464E+00,2.024901E+04,3.926920E+04,6.189474E-01,0.000000E+00,6.189474E-01,1.016087E+04,1.970513E+04,1.220446E-01,0.000000E+00,2.549313E-01,4.185048E+03,8.116127E+03,4.010298E-01,0.000000E+00,7.302102E-01,1.198740E+04,2.324735E+04,3.975013E-01,0.000000E+00,1.072698E+00,1.760982E+04,3.415098E+04
